place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJFavZe1QVrjsRhTdogjXiK5A,Nahdi Mandi Restaurant Bangalore,"Nahdi Mandi Restaurant is your go-to destination for the best Mandi, offering an unmatched experience of authentic Arabic cuisine. Our menu features a wide array of traditional dishes, including Mandi, Shawaya, Alfam, and Kebabs, all prepared with the finest ingredients and traditional spices. Located conveniently for those searching for the best Mandi near me, Nahdi Mandi is renowned for its rich flavors, tender meats, and aromatic rice that truly reflect the essence of Middle Eastern cooking. Whether you're craving a hearty meal for lunch or a family dinner, we are the top choice for anyone looking for the best Mandi restaurant that delivers exceptional quality and service. Visit Nahdi Mandi Restaurant today .",,6122,4.4,"Name: Nahdi Mandi Restaurant
Link: https://www.google.com/maps/search/Nahdi+Mandi+Restaurant/@13.0145625,77.63443749999999?authuser=0&hl=en&entry=ttu
Reviews: 2444 reviews

Name: ARABIAN TAAAM MANDI RESTAURANT ( Unit of Al Rigga Group Pvt Ltd which includes Restaurant and Shell petrol Station)
Link: https://www.google.com/maps/search/ARABIAN+TAAAM+MANDI+RESTAURANT+(+Unit+of+Al+Rigga+Group+Pvt+Ltd+which+includes+Restaurant+and+Shell+petrol+Station)/@12.9357212,77.6217049?authuser=0&hl=en&entry=ttu
Reviews: 1270 reviews

Name: Nadawi Mandi Restaurant
Link: https://www.google.com/maps/search/Nadawi+Mandi+Restaurant/@12.8503747,77.65753629999999?authuser=0&hl=en&entry=ttu
Reviews: 548 reviews

Name: ARABIAN MANDI NIGHTS
Link: https://www.google.com/maps/search/ARABIAN+MANDI+NIGHTS/@12.927176699999999,77.6154516?authuser=0&hl=en&entry=ttu
Reviews: 223 reviews

Name: Arabian Mandhi House
Link: https://www.google.com/maps/search/Arabian+Mandhi+House/@12.9265163,77.615416?authuser=0&hl=en&entry=ttu
Reviews: 106 reviews",https://www.nahdimandi.com/,097450 77775,,Nahdi Mandi Restaurant Bangalore (Owner),https://www.google.com/maps/contrib/102074057663350222262,https://lh3.googleusercontent.com/p/AF1QipO89Chh-HVY-7SnjAByOHaKytnMim-QILeCBq9R=s1024,Restaurant,"Restaurant, Fast food restaurant, Middle Eastern restaurant, Yemeni restaurant",12:30 pm-12 am,,Open All Days,"Ground Floor 51/3, Gowra Infra & Ameer Heritage Building, Opposit Madiwala Police Station, Madiwala Upas, Bengaluru, Karnataka 560068","chicken mandi, mutton mandi, alfaham mandi, kunafa, umm ali, arabian food, grilled mutton, honey chilli, peri peri chicken, mandi biryani",https://www.google.com/maps/place/Nahdi+Mandi+Restaurant+Bangalore/data=!4m7!3m6!1s0x3bae15547bd9ab15:0x902be23582683785!8m2!3d12.9208213!4d77.620164!16s%2Fg%2F11vcmd7pr0!19sChIJFavZe1QVrjsRhTdogjXiK5A?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJd_D2XncWrjsRSiEU0n0jAOw,Toscano,"""Best Italian Restaurant"" in Bangalore.",,2520,4.4,"Name: Pasta Street - Cunningham Road
Link: https://www.google.com/maps/search/Pasta+Street+-+Cunningham+Road/@12.9883413,77.5937533?authuser=0&hl=en&entry=ttu
Reviews: 4464 reviews

Name: Chianti, MG Road
Link: https://www.google.com/maps/search/Chianti%2C+MG+Road/@12.9723566,77.6188448?authuser=0&hl=en&entry=ttu
Reviews: 2692 reviews

Name: Sunnys Restaurant
Link: https://www.google.com/maps/search/Sunnys+Restaurant/@12.971848699999999,77.5985968?authuser=0&hl=en&entry=ttu
Reviews: 2409 reviews

Name: Tiamo
Link: https://www.google.com/maps/search/Tiamo/@12.9754908,77.6205686?authuser=0&hl=en&entry=ttu
Reviews: 1516 reviews

Name: SALT - Indian Restaurant Bar & Grill
Link: https://www.google.com/maps/search/SALT+-+Indian+Restaurant+Bar+%26+Grill/@12.971859499999999,77.5961667?authuser=0&hl=en&entry=ttu
Reviews: 774 reviews",https://www.toscano.co.in/,076193 20543,,Toscano (Owner),https://www.google.com/maps/contrib/117694847819902046212,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nre2wyKOYg5p11QaEJpFnCNt1IdNkNIuZc1khyjQeX9T6D9MW0MamviMYOxtpDB2S4FZHs5F_aIPGIFHktj2xl1qnKsG--CoGbjBW0MbehiaX8beUXtEfI0ar6ihD8S3qXBmYpK=s1024,Italian restaurant,Italian restaurant,11 am-11 pm,,Open All Days,"24, Vittal Mallya Rd, KG Halli, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001","garlic bread, mall, live music, food quality, presentation, sangria, kahlua, mulled wine, mocktails, brownie",https://www.google.com/maps/place/Toscano/data=!4m7!3m6!1s0x3bae16775ef6f077:0xec00237dd214214a!8m2!3d12.9716773!4d77.5962738!16s%2Fg%2F11c31q26h9!19sChIJd_D2XncWrjsRSiEU0n0jAOw?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJ6ScgdcM9rjsRxl9fslNCkYo,Mirchi Mama,,,274,4.2,"Name: Swathi Restaurant
Link: https://www.google.com/maps/search/Swathi+Restaurant/@12.983990499999999,77.4859589?authuser=0&hl=en&entry=ttu
Reviews: 1959 reviews

Name: Namma Nisarga Family Restaurant
Link: https://www.google.com/maps/search/Namma+Nisarga+Family+Restaurant/@12.9737954,77.4841659?authuser=0&hl=en&entry=ttu
Reviews: 377 reviews

Name: Davangere mirchi mandakki
Link: https://www.google.com/maps/search/Davangere+mirchi+mandakki/@12.9703603,77.4937477?authuser=0&hl=en&entry=ttu
Reviews: 2 reviews",,088844 88333,,Mirchi Mama (Owner),https://www.google.com/maps/contrib/100094076933534352075,https://lh3.googleusercontent.com/p/AF1QipMLO6i5qECBGnT_WqEjKjrFAPQfnKY7CqpC1j9o=s1024,Family restaurant,Family restaurant,10:30 am-11:55 pm,,Open All Days,"369, Dwarakavasa Rd, Bel Layout II Phase, BEL Layout, Phase 2, Byadarahalli, Bengaluru, Karnataka 560091","price, food and service, veg dishes, bar, party, chicken lollipop biryani, chilli chicken, street food, north, infrastructure",https://www.google.com/maps/place/Mirchi+Mama/data=!4m7!3m6!1s0x3bae3dc3752027e9:0x8a914253b25f5fc6!8m2!3d12.9817647!4d77.4819606!16s%2Fg%2F11s_wt1044!19sChIJ6ScgdcM9rjsRxl9fslNCkYo?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJEzGDFqkXrjsRxNeevj-XBAA,Mirage,"A destination where #RealityMeetsIllusion. Opulent ambience, surreal cocktails and the most exotic cuisine.",,1696,4,"Name: The 13th Floor
Link: https://www.google.com/maps/search/The+13th+Floor/@12.9753223,77.6050521?authuser=0&hl=en&entry=ttu
Reviews: 10438 reviews

Name: Spice Terrace
Link: https://www.google.com/maps/search/Spice+Terrace/@12.972144199999999,77.594923?authuser=0&hl=en&entry=ttu
Reviews: 2425 reviews

Name: Riwaz
Link: https://www.google.com/maps/search/Riwaz/@12.96816,77.601647?authuser=0&hl=en&entry=ttu
Reviews: 420 reviews

Name: Mynt
Link: https://www.google.com/maps/search/Mynt/@12.9722378,77.6088518?authuser=0&hl=en&entry=ttu
Reviews: 119 reviews

Name: Mirage Bar (Hotel Angsana)
Link: https://www.google.com/maps/search/Mirage+Bar+(Hotel+Angsana)/@13.1825584,77.5599857?authuser=0&hl=en&entry=ttu
Reviews: 38 reviews",https://miragelounge.in/,095389 41981,,Mirage (Owner),https://www.google.com/maps/contrib/118064056236138476386,https://lh3.googleusercontent.com/p/AF1QipPLg--9lArG4kGrf9w6WjhVYnlR1Kbj52xsJwtT=s1024,Asian restaurant,Asian restaurant,4 pm-1 am,,Open All Days,"6th Floor, 1 Sobha, Sobha Mall, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001","bouncers, DJ, crowd, pub, roof, techno, club, cover charges, ambience, tres leches",https://www.google.com/maps/place/Mirage/data=!4m7!3m6!1s0x3bae17a916833113:0x4973fbe9ed7c4!8m2!3d12.9753013!4d77.6024945!16s%2Fg%2F11lm0t5jp8!19sChIJEzGDFqkXrjsRxNeevj-XBAA?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJY73daAA9rjsRHzo4xj5jCfQ,H...,,,0,0,,,,1,H... (Owner),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_ZCD2YQRQCIB7ZSTfBRLBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.70557&pitch=0&thumbfov=s1024,Indian restaurant,Indian restaurant,,,Open All Days,"120, 5th Cross Rd, M P M Empyloyees Layout, Kengunte, Annapurneshwari Nagar, Bengaluru, Karnataka 560091",,https://www.google.com/maps/place/H.../data=!4m7!3m6!1s0x3bae3d0068ddbd63:0xf409633ec6383a1f!8m2!3d12.965959!4d77.5018822!16s%2Fg%2F11ydwhp__n!19sChIJY73daAA9rjsRHzo4xj5jCfQ?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJeZ4FtEE8rjsRWkRENPl0YOk,Karanji Bar and Restaurant,,,1292,3.7,"Name: Vinayaka Bar & Restaurant
Link: https://www.google.com/maps/search/Vinayaka+Bar+%26+Restaurant/@12.981373,77.48474999999999?authuser=0&hl=en&entry=ttu
Reviews: 348 reviews

Name: New Karanji Family Restaurant
Link: https://www.google.com/maps/search/New+Karanji+Family+Restaurant/@13.0284667,77.55902739999999?authuser=0&hl=en&entry=ttu
Reviews: 51 reviews

Name: Manjunatha Bar & Restaurant
Link: https://www.google.com/maps/search/Manjunatha+Bar+%26+Restaurant/@12.986198499999999,77.48926589999999?authuser=0&hl=en&entry=ttu
Reviews: 19 reviews

Name: Karanji spirit zone Morison
Link: https://www.google.com/maps/search/Karanji+spirit+zone+Morison/@13.050644,77.4910522?authuser=0&hl=en&entry=ttu
Reviews: 17 reviews

Name: Karanji 1982
Link: https://www.google.com/maps/search/Karanji+1982/@12.9787888,77.540955?authuser=0&hl=en&entry=ttu
Reviews: 3 reviews",,078922 49487,1,Karanji Bar and Restaurant (Owner),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nouud6PJSsQlAupBE_KPA2Q7aMNAjbs3uyfceBBMP2YrHfoTqzG6sWDe3YPeySxCyCxQrCwWKtxUY3ZKxCDmuawYBt9m0E3Sb5VwioEcvv-OGs54YD2OrLb2P4uJOdypP7yr4ib=s1024,Bar,"Bar, Family restaurant",12-11:30 pm,,Open All Days,"XFQV+7W9, Magadi Main Rd, Anjana Nagar, Sunkadakatte, Bengaluru, Karnataka 560091","service, family, price, average, food quality, hygienic, veg, curry, accommodation, waste food",https://www.google.com/maps/place/Karanji+Bar+and+Restaurant/data=!4m7!3m6!1s0x3bae3c41b4059e79:0xe96074f93444445a!8m2!3d12.9881503!4d77.4948704!16s%2Fg%2F1ydxc3mby!19sChIJeZ4FtEE8rjsRWkRENPl0YOk?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJ8RWqB4EXrjsRMEW-l-nNeRM,Tiamo,"Enjoy Bengaluru's balmy days and cool evenings at our poolside bistro. Tiamo celebrates the robust flavours and simple ingredients of Mediterranean cuisine.
Sit on the deck of our infinity pool and dine on Mediterranean classics. Take in the panoramic views of the Ulsoor Lake while enjoying our menu of sliders and noshes.",,1516,4.4,"Name: Yauatcha Bengaluru
Link: https://www.google.com/maps/search/Yauatcha+Bengaluru/@12.9732218,77.620367?authuser=0&hl=en&entry=ttu
Reviews: 2841 reviews

Name: Chianti, MG Road
Link: https://www.google.com/maps/search/Chianti%2C+MG+Road/@12.9723566,77.6188448?authuser=0&hl=en&entry=ttu
Reviews: 2692 reviews

Name: Toscano
Link: https://www.google.com/maps/search/Toscano/@12.9716773,77.5962738?authuser=0&hl=en&entry=ttu
Reviews: 2522 reviews

Name: The Bengaluru Brasserie
Link: https://www.google.com/maps/search/The+Bengaluru+Brasserie/@12.9732524,77.6219057?authuser=0&hl=en&entry=ttu
Reviews: 698 reviews

Name: Italia THE Park
Link: https://www.google.com/maps/search/Italia+THE+Park/@12.9740374,77.6193104?authuser=0&hl=en&entry=ttu
Reviews: 162 reviews",,088844 28234,,Tiamo (Owner),https://www.google.com/maps/contrib/109113272020751413283,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEtrx0Lo1kORTAohSD-D7Hi3ZLaqQrMdqgfCJBZ-9MVZ72eEdtUrS0UOotWgudmTrOUDJWZZywFOOFsNYmkT1zaloeJUjqRYlex8jGqV5cXqvAKodlXymwcfYRW6VWFmDLHRGPdw=s1024,Italian restaurant,"Italian restaurant, Restaurant",11 am-11:30 pm,,Open All Days,"25/3, Kensington Rd, Halasuru, Someshwarpura, Halasuru, Bengaluru, Karnataka 560008","anniversary, mediterranean, romantic, infinity pool, conrad, mosquitoes, lake, greek pizza, falafel, kabab",https://www.google.com/maps/place/Tiamo/data=!4m7!3m6!1s0x3bae178107aa15f1:0x1379cde997be4530!8m2!3d12.9754908!4d77.6205686!16s%2Fg%2F11fhr7wwqn!19sChIJ8RWqB4EXrjsRMEW-l-nNeRM?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJr5kwduk9rjsR-utAxGKiYeQ,IHA FAMILY RESTAURANT,IHA FAMILY RESTAURANT IS ONE STOP FOR ALL YOU MOUTH WATERING DISHES!!FREE HOME DELIVERY TILL 3AM!!NEAR NAGARBHAVI 2ND STAHE,,44,4,"Name: Aahaara Kuteera
Link: https://www.google.com/maps/search/Aahaara+Kuteera/@12.9584623,77.49595359999999?authuser=0&hl=en&entry=ttu
Reviews: 1565 reviews

Name: HALLI SAVI FAMILY RESTAURANT
Link: https://www.google.com/maps/search/HALLI+SAVI+FAMILY+RESTAURANT/@12.975132,77.5096638?authuser=0&hl=en&entry=ttu
Reviews: 718 reviews

Name: AATHITHYA
Link: https://www.google.com/maps/search/AATHITHYA/@12.97026,77.4943253?authuser=0&hl=en&entry=ttu
Reviews: 578 reviews

Name: Ayodhya Vaibhava
Link: https://www.google.com/maps/search/Ayodhya+Vaibhava/@12.970861699999999,77.5248881?authuser=0&hl=en&entry=ttu
Reviews: 379 reviews

Name: LATHAS KITCHEN
Link: https://www.google.com/maps/search/LATHAS+KITCHEN/@12.9826775,77.5140756?authuser=0&hl=en&entry=ttu
Reviews: No Reviews reviews",,,,IHA FAMILY RESTAURANT (Owner),https://www.google.com/maps/contrib/109373928384396699472,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr-yWy1o9RNWcKkbZ5KXLMkOfRN95TqC1gfNZj1RuIvQnDzjxyfaECFimkF8rU9p476Ir8RT9dKupvX2s4q-DEPm7YiJQxBNUMGsVjwiFmsdc51rbwkVd2nErt1zHUPjDSD7io=s1024,Restaurant,Restaurant,1 pm-1 am,,Open All Days,"Outer Ring Rd, 2nd Stage Rd, near to Axis Bank Branch, Naagarabhaavi, Bengaluru, Karnataka 560072","service, price, delivery",https://www.google.com/maps/place/IHA+FAMILY+RESTAURANT/data=!4m7!3m6!1s0x3bae3de9763099af:0xe461a262c440ebfa!8m2!3d12.9826913!4d77.5109192!16s%2Fg%2F11ql1cbng_!19sChIJr5kwduk9rjsR-utAxGKiYeQ?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJmS6hViw9rjsRQ_wSDXCCHkM,Srungari Cafe,,,1,5,"Name: Shringeri RR Coffee House
Link: https://www.google.com/maps/search/Shringeri+RR+Coffee+House/@12.900871299999999,77.52350179999999?authuser=0&hl=en&entry=ttu
Reviews: 29 reviews",,089042 12302,,Srungari Cafe (Owner),https://www.google.com/maps/contrib/101806848959916308056,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr50h7g2cuG1P_l5IizOMamMThNg8HUbPGetSOQRe1YRzqMPyExz61cAf6iwk3rCDV95mYSd16HsrfNpZceYWIpnh5JVzMEeoj6BHVgOV9vyxtzrBw1Lt8TgWl6AYQ0Si1T50EVLA=s1024,Restaurant,Restaurant,7 am-7 pm,,Open All Days,"D'Group, Employees Layout, near Annapurnashwari Nagara, Geology Layout, ITI Employees Layout, Mallathahalli, Bengaluru, Karnataka 560091",,https://www.google.com/maps/place/Srungari+Cafe/data=!4m7!3m6!1s0x3bae3d2c56a12e99:0x431e82700d12fc43!8m2!3d12.9692666!4d77.499008!16s%2Fg%2F11vwdn5wpx!19sChIJmS6hViw9rjsRQ_wSDXCCHkM?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJuxfxieE9rjsRdZMmxqUeJG8,Stories Bar & Kitchen - Rajajinagar,"Stories Bar & Kitchen - Rajajinagar is a vibrant rooftop dining destination in Bengaluru, offering a blend of global cuisines, signature cocktails, and a lively ambiance. Located in the heart of Rajajinagar, this establishment is known for its chic, open-air setting that provides a relaxed yet energetic atmosphere, making it ideal for both casual outings and special occasions.

The menu features an eclectic mix of Indian and international dishes, complemented by a well-curated selection of beverages. With live music events and themed nights, Stories Bar & Kitchen ensures an engaging experience for its patrons. The attentive service and stylish decor further enhance the dining experience, making it a popular spot for food enthusiasts and nig",,9996,4.1,"Name: District 6 - Best German Microbrewery in Bangalore
Link: https://www.google.com/maps/search/District+6+-+Best+German+Microbrewery+in+Bangalore/@13.0123278,77.55462519999999?authuser=0&hl=en&entry=ttu
Reviews: 11679 reviews

Name: STORIES BREWERY & KITCHEN
Link: https://www.google.com/maps/search/STORIES+BREWERY+%26+KITCHEN/@12.905697199999999,77.6085236?authuser=0&hl=en&entry=ttu
Reviews: 7961 reviews

Name: Stories Bar & Kitchen - R.R Nagar
Link: https://www.google.com/maps/search/Stories+Bar+%26+Kitchen+-+R.R+Nagar/@12.9046033,77.52681079999999?authuser=0&hl=en&entry=ttu
Reviews: 3801 reviews

Name: Stories Bar & Kitchen - Nagarbhavi
Link: https://www.google.com/maps/search/Stories+Bar+%26+Kitchen+-+Nagarbhavi/@12.9608867,77.50736479999999?authuser=0&hl=en&entry=ttu
Reviews: 919 reviews",,080 4680 9322,,Stories Bar & Kitchen - Rajajinagar (Owner),https://www.google.com/maps/contrib/103173704698512331588,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npiT3xxScS1wsKQcFL0aM5SUvDMwp2jrWgjE6cn0EUTK6BroZSWeKboInTTA_de-FTQv1wHswDKYBr8CORqRjmnP4HNtuo1hm1zU7W6JvlhaGZMBTFY9x_dTVZHeHl8ijJb9zJajA=s1024,Bar,"Bar, Restaurant",12 pm-1 am,,Open All Days,"77, West of Chord road , 1st block Rajajinagar, Yeswanthpur, Bengaluru, Karnataka 560086","floor, spicy, paneer, valet parking, metro station, zomato, krishna, bahai, pitcher, orion mall",https://www.google.com/maps/place/Stories+Bar+%26+Kitchen+-+Rajajinagar/data=!4m7!3m6!1s0x3bae3de189f117bb:0x6f241ea5c6269375!8m2!3d13.0085048!4d77.5490447!16s%2Fg%2F11p0ckh32c!19sChIJuxfxieE9rjsRdZMmxqUeJG8?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJb086UMwVrjsRNSUpw8lg-Lo,Pai Vihar Grand Restaurant,"Vegetarian Restaurant offers a flavorful experience with an array of cuisines, including North Indian, South Indian, Chinese and tandoor dishes to name a few.
We provide both Self service as well as A/C Dining options.",,1507,4,"Name: Udupi Sagar veg-Best restaurant in bangalore
Link: https://www.google.com/maps/search/Udupi+Sagar+veg-Best+restaurant+in+bangalore/@12.9582331,77.58252399999999?authuser=0&hl=en&entry=ttu
Reviews: 475 reviews

Name: Bengaluru Restaurant
Link: https://www.google.com/maps/search/Bengaluru+Restaurant/@12.9665998,77.5831707?authuser=0&hl=en&entry=ttu
Reviews: 467 reviews

Name: Pai Refreshments
Link: https://www.google.com/maps/search/Pai+Refreshments/@12.980393,77.57572929999999?authuser=0&hl=en&entry=ttu
Reviews: 418 reviews

Name: The Panda House
Link: https://www.google.com/maps/search/The+Panda+House/@12.956728900000002,77.5808251?authuser=0&hl=en&entry=ttu
Reviews: 58 reviews

Name: Avanti resturant
Link: https://www.google.com/maps/search/Avanti+resturant/@12.965033199999999,77.58677879999999?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews",http://www.paivihar.com/,080 4124 7240,,Pai Vihar Grand Restaurant (Owner),https://www.google.com/maps/contrib/105699532233277549534,https://lh3.googleusercontent.com/p/AF1QipPVE4zYDnxGX6dZpIs0ThBxA8LyvBX-uFcSu1bp=s1024,North Indian restaurant,"North Indian restaurant, Breakfast restaurant",7 am-10 pm,,Open All Days,"2, Nagarathpet Main Rd, opposite pai vihar hotel, Halsurpete, Nagarathpete, Bengaluru, Karnataka 560002","price, coffee, masala dosa, self service, AC, south, idli, sandwich is, cat, maintenance",https://www.google.com/maps/place/Pai+Vihar+Grand+Restaurant/data=!4m7!3m6!1s0x3bae15cc503a4f6f:0xbaf860c9c3292535!8m2!3d12.9658386!4d77.586051!16s%2Fg%2F11fm1w9lpf!19sChIJb086UMwVrjsRNSUpw8lg-Lo?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJt3IL-Yk7rjsRRN-I6KpXwSE,Masala Munch,,,839,4.1,"Name: Masti Masala
Link: https://www.google.com/maps/search/Masti+Masala/@13.0016581,77.54927839999999?authuser=0&hl=en&entry=ttu
Reviews: 766 reviews

Name: Manjus Nati Style Family Restaurant
Link: https://www.google.com/maps/search/Manjus+Nati+Style+Family+Restaurant/@12.987011599999999,77.47626629999999?authuser=0&hl=en&entry=ttu
Reviews: 332 reviews

Name: Halli Masala (Non Veg)
Link: https://www.google.com/maps/search/Halli+Masala+(Non+Veg)/@12.987348500000001,77.4477627?authuser=0&hl=en&entry=ttu
Reviews: 156 reviews

Name: MASALA DELITE@ sunkadakatte
Link: https://www.google.com/maps/search/MASALA+DELITE%40+sunkadakatte/@12.9982723,77.5057083?authuser=0&hl=en&entry=ttu
Reviews: 79 reviews

Name: Teju Masala
Link: https://www.google.com/maps/search/Teju+Masala/@12.9953103,77.4705249?authuser=0&hl=en&entry=ttu
Reviews: No Reviews reviews",,096116 58214,1,Masala Munch (Owner),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqlsVlsPcUeQVwMHzNEKBdKFXDKKVT8ADA038HIjnfn-5d6SXew_x-aAtH3bvD1C3hR3t2noHvV6cxu5VtFQ4RgnrOKEHfxTModyaGyerGCwZRJ457p5R5rp6sT_Px5fyBrFPED=s1024,North Indian restaurant,"North Indian restaurant, Vegetarian restaurant",12-10 pm,,Open All Days,"63, Magadi Main Rd, Gollaratti, Bengaluru, Karnataka 562162","price, juice, masala puri, bhel, pepper, atmosphere, mushroom, average",https://www.google.com/maps/place/Masala+Munch/data=!4m7!3m6!1s0x3bae3b89f90b72b7:0x21c157aae888df44!8m2!3d12.9902548!4d77.4688275!16s%2Fg%2F11bxf009qv!19sChIJt3IL-Yk7rjsRRN-I6KpXwSE?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJxQNFvJEVrjsRAQE995M0pgM,Curry Leaves,"Curry Leaves is synonymous with exceptionally well crafted Indian, Andhra (Nellore) Style, and Oriental fine dining. With a team of carefully curated chefs who do their best to emulate the complexity and depth of flavours that is associated with multi cuisine while maintaining the rigorous standards of a fine dining restaurant, it allows you to choose a variety of appetizers, Main courses and desserts to share with your dining companions. To enhance your dining experience, our Staff will be happy to pair appropriate mocktails, Cocktails and Healthy drinks with your food selections. We believe Relaxing Ambience is as important as yummy, nutritious and healthy food. All of our staff looks forward to welcoming you at Curry Leaves Fine Dine. Ba",,2023,4.1,"Name: Karavali Lunch Home
Link: https://www.google.com/maps/search/Karavali+Lunch+Home/@12.9059162,77.56313949999999?authuser=0&hl=en&entry=ttu
Reviews: 1336 reviews

Name: RR Fish Land
Link: https://www.google.com/maps/search/RR+Fish+Land/@12.929673600000001,77.5729099?authuser=0&hl=en&entry=ttu
Reviews: 1314 reviews

Name: JK COASTAL CURRY
Link: https://www.google.com/maps/search/JK+COASTAL+CURRY/@12.939267,77.571944?authuser=0&hl=en&entry=ttu
Reviews: 810 reviews

Name: New Karavali
Link: https://www.google.com/maps/search/New+Karavali/@12.940211900000001,77.5533543?authuser=0&hl=en&entry=ttu
Reviews: 764 reviews

Name: Shree karavalli Family Restaurant
Link: https://www.google.com/maps/search/Shree+karavalli+Family+Restaurant/@12.937674099999999,77.5492591?authuser=0&hl=en&entry=ttu
Reviews: 47 reviews",http://www.curryleaves.co.in/,095355 22550,,Curry Leaves (Owner),https://www.google.com/maps/contrib/114993899777582397211,https://lh3.googleusercontent.com/p/AF1QipMIzwFdvRViH_l4SGheL2Q5k346qMxuKWJL3tm-=s1024,Fine dining restaurant,"Fine dining restaurant, Bar, Barbecue restaurant, Chinese restaurant, Family restaurant, North Indian restaurant, Punjabi restaurant, Seafood restaurant, South Indian restaurant",11:30 am-11:30 pm,,Open All Days,"#15, 1st main Road, Kariyappa Road Kanakapura Road, Parvathamma Rajkumar Circle, near Yediyur Lake, Basavanagudi, Bengaluru, Karnataka 560004","andhra food, ghee roast, non-veg, neer dosa, pina colada, masala, chicken tikka, rasgulla, peaceful, kulcha",https://www.google.com/maps/place/Curry+Leaves/data=!4m7!3m6!1s0x3bae1591bc4503c5:0x3a63493f73d0101!8m2!3d12.9363372!4d77.5753163!16s%2Fg%2F11f_h_zd2z!19sChIJxQNFvJEVrjsRAQE995M0pgM?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJbe5Q70g9rjsREVePhdzLEIA,South Aromas Veg Restaurent,"1. South Indian cuisine
2. Pure vegetarian
3. Vegetarian restaurant
4. Indian food
5. Traditional cuisine
6. Tamil Nadu/Karnataka/Andhra/ Kerala food
7. Dosa
8. Idli
9. Vada
10. Sambar
11. Sagu
12. Rasam
13. Pongal
14. Uttapam
15. Authentic South Indian taste",,33,4.9,,,,,South Aromas Veg Restaurent (Owner),https://www.google.com/maps/contrib/107138904739553851602,https://lh3.googleusercontent.com/p/AF1QipMm8ny0zHO_pC_9kcMENYBU5JBb9ty5fHoPdhig=s1024,Restaurant,Restaurant,7 am-11 pm,,Open All Days,"Ground Floor, appu circle, No 43, Hegganahalli Main Rd, near Mathrushree Kalyana Mantapa Complex, 1st Stage, Srigandha Nagar, Sunkadakatte, Bengaluru, Karnataka 560091","indian food, atmosphere",https://www.google.com/maps/place/South+Aromas+Veg+Restaurent/data=!4m7!3m6!1s0x3bae3d48ef50ee6d:0x8010cbdc858f5711!8m2!3d13.0018074!4d77.5047261!16s%2Fg%2F11xcrlc81_!19sChIJbe5Q70g9rjsREVePhdzLEIA?authuser=0&hl=en&rclk=1,resturants in bangalore
